Date,Ticker,Sector,Entry_BL,Entry_D,Exit,Return_BL,Return_D,Entry_Time_D
2024-03-01,OSCR,Healthcare,16.3799991607666,16.584999084472656,16.56999969482422,-0.011599544798067313,0.0009043949639093047,15:30:00
2024-03-04,OSCR,Healthcare,16.81999969482422,16.31999969482422,15.350000381469727,0.08739591795633828,0.05943623354736466,15:30:00
2024-03-15,OSCR,Healthcare,14.010000228881836,13.920000076293945,13.859999656677246,0.010706678783299468,0.004310374948839347,14:30:00
2024-03-18,OSCR,Healthcare,14.029999732971191,13.914999961853027,13.829999923706055,0.014255154174745086,0.006108518748113126,14:30:00
2024-03-21,OSCR,Healthcare,14.279999732971191,14.210000038146973,13.755000114440918,0.036764679856267656,0.0320196989785081,14:30:00
2024-03-22,OSCR,Healthcare,14.029999732971191,13.539999961853027,13.5,0.0377761755565587,0.0029542069398612552,14:30:00
2024-03-26,OSCR,Healthcare,13.640000343322754,14.0600004196167,13.949999809265137,-0.022727233001437433,0.007823656263771385,14:30:00
2024-04-04,OSCR,Healthcare,14.239999771118164,13.925000190734863,13.979999542236328,0.0182584433329257,-0.003949684075269112,14:30:00
2024-04-17,OSCR,Healthcare,15.850000381469727,15.65999984741211,15.545000076293945,0.01924292099906558,0.007343535902854324,14:30:00
2024-04-22,OSCR,Healthcare,16.139999389648438,15.779999732971191,16.18000030517578,-0.0024783715638179494,-0.025348579149137563,14:30:00
2024-04-26,OSCR,Healthcare,18.049999237060547,17.8700008392334,17.559999465942383,0.02714680287144216,0.01734758582721557,14:30:00
2024-04-29,OSCR,Healthcare,17.729999542236328,17.704999923706055,17.399999618530273,0.01861251732804224,0.01722678940921101,14:30:00
2024-05-03,OSCR,Healthcare,18.329999923706055,18.15999984741211,18.010000228881836,0.0174577030090636,0.008259890957633964,14:30:00
2024-05-06,OSCR,Healthcare,18.280000686645508,18.530000686645508,18.969999313354492,-0.03774609413516403,-0.02374520293601983,14:30:00
2024-05-07,OSCR,Healthcare,20.600000381469727,20.024999618530273,19.770000457763672,0.04029125768622134,0.012734040730299755,14:30:00
2024-05-13,OSCR,Healthcare,21.8700008392334,21.780000686645508,21.959999084472656,-0.004115145943561495,-0.008264388987715466,14:30:00
2024-05-15,OSCR,Healthcare,23.0,23.15999984741211,22.649999618530273,0.015217407889988111,0.022020735416318372,14:30:00
2024-05-23,OSCR,Healthcare,22.420000076293945,21.729999542236328,20.959999084472656,0.0651204722057534,0.035434904463160784,14:30:00
2024-06-10,OSCR,Healthcare,19.799999237060547,20.600000381469727,20.5049991607666,-0.035606058124814204,0.0046117096574707465,14:30:00
2024-06-11,OSCR,Healthcare,20.81999969482422,20.639999389648438,20.010000228881836,0.038904874054524884,0.030523216056031695,14:30:00
2024-06-12,OSCR,Healthcare,20.600000381469727,20.150999069213867,19.06999969482422,0.07427187661713763,0.05364495182976655,14:30:00
2024-06-20,OSCR,Healthcare,19.420000076293945,18.68000030517578,18.040000915527344,0.0710607186068537,0.03426120873622839,14:30:00
2024-06-25,OSCR,Healthcare,17.889999389648438,17.790000915527344,17.639999389648438,0.013974287788106674,0.00843178854184223,14:30:00
2024-06-26,OSCR,Healthcare,17.799999237060547,17.639999389648438,17.93000030517578,-0.007303431106028658,-0.01643996176652495,14:30:00
2024-06-28,OSCR,Healthcare,17.799999237060547,16.010000228881836,15.789999961853027,0.11292131243593505,0.013741428100165229,14:30:00
2024-07-08,OSCR,Healthcare,16.8799991607666,16.62019920349121,16.1200008392334,0.04502359948569381,0.030095810413195388,14:30:00
2024-07-09,OSCR,Healthcare,16.25,15.90999984741211,15.744999885559082,0.031076930119441105,0.01037083365402206,14:30:00
2024-07-12,OSCR,Healthcare,16.68000030517578,16.559999465942383,16.530000686645508,0.008992782720976856,0.0018115205473630042,14:30:00
2024-07-18,OSCR,Healthcare,15.739999771118164,15.609999656677246,14.970000267028809,0.04891991837904931,0.04099932118670323,14:30:00
2024-07-19,OSCR,Healthcare,15.170000076293945,15.600000381469727,15.260000228881836,-0.0059327720590149,0.02179488104319252,14:30:00
2024-07-22,OSCR,Healthcare,15.5,15.630000114440918,15.345000267028809,0.00999998277233493,0.018234155171169285,14:30:00
2024-07-26,OSCR,Healthcare,15.739999771118164,15.380000114440918,15.8100004196167,-0.004447309372073919,-0.027958407150597886,14:30:00
2024-07-29,OSCR,Healthcare,16.0,16.93000030517578,16.899999618530273,-0.05624997615814209,0.0017720428886428376,14:30:00
2024-08-13,OSCR,Healthcare,18.149999618530273,18.030000686645508,18.280000686645508,-0.007162593435126553,-0.013865778728736846,14:30:00
2024-08-14,OSCR,Healthcare,18.3799991607666,18.270000457763672,18.18000030517578,0.010881331051294709,0.0049261166027856264,14:30:00
2024-08-26,OSCR,Healthcare,17.989999771118164,18.309999465942383,18.079999923706055,-0.005002787867311723,0.01256141720070173,14:30:00
2024-08-30,OSCR,Healthcare,17.940000534057617,18.165000915527344,18.31999969482422,-0.021181669423320493,-0.00853282529506414,14:30:00
2024-09-10,OSCR,Healthcare,18.0,17.459999084472656,17.43000030517578,0.0316666497124566,0.0017181432342429617,14:30:00
2024-09-17,OSCR,Healthcare,22.110000610351562,21.829999923706055,21.940000534057617,0.0076888318227523655,-0.005038965219239809,14:30:00
2024-09-19,OSCR,Healthcare,23.239999771118164,23.475000381469727,23.280000686645508,-0.0017212098072847423,0.00830669613015828,14:30:00
2024-09-26,OSCR,Healthcare,21.709999084472656,21.34000015258789,20.469999313354492,0.05711652802440844,0.04076854887594244,14:30:00
2024-10-18,OSCR,Healthcare,16.989999771118164,16.450000762939453,16.34000015258789,0.03825777676790957,0.0066869668844870295,14:30:00
2024-10-25,OSCR,Healthcare,17.510000228881836,16.395000457763672,16.18000030517578,0.07595659088069508,0.013113763134180315,14:30:00
2024-10-28,OSCR,Healthcare,16.309999465942383,16.010000228881836,15.345000267028809,0.05916610855375139,0.04153653668620041,14:30:00
2024-11-11,OSCR,Healthcare,13.729999542236328,13.670000076293945,13.819999694824219,-0.006555000407030712,-0.01097290546401662,15:30:00
2024-11-14,OSCR,Healthcare,14.960000038146973,15.588299751281738,15.449999809265137,-0.03275399531207877,0.008872035066250887,15:30:00
2024-11-15,OSCR,Healthcare,15.529999732971191,14.789999961853027,14.859999656677246,0.04314231087019866,-0.004732907032100394,15:30:00
2024-11-20,OSCR,Healthcare,18.209999084472656,17.213600158691406,16.989999771118164,0.0669961216195098,0.012989751447220817,15:30:00
2024-11-21,OSCR,Healthcare,17.09000015258789,16.90999984741211,16.31999969482422,0.045055614446385645,0.03489060661808248,15:30:00
2024-11-25,OSCR,Healthcare,16.850000381469727,16.725000381469727,16.854999542236328,-0.0002966860921913828,-0.007772744861078308,15:30:00
2024-11-29,OSCR,Healthcare,16.920000076293945,17.184999465942383,17.1299991607666,-0.01241129335258568,0.0032004833799839268,15:30:00
2024-12-02,OSCR,Healthcare,17.540000915527344,18.15999984741211,18.450000762939453,-0.051881402503606996,-0.015969213544276013,15:30:00
2024-12-06,OSCR,Healthcare,16.540000915527344,15.760000228881836,15.609999656677246,0.056227400687568006,0.009517802666633102,15:30:00
2024-12-09,OSCR,Healthcare,15.850000381469727,16.325000762939453,16.559999465942383,-0.0447948938413098,-0.01439501941932015,15:30:00
2024-12-11,OSCR,Healthcare,15.149999618530273,14.890000343322754,14.359999656677246,0.05214521331649159,0.035594403923783685,15:30:00
2024-12-12,OSCR,Healthcare,14.5,14.550000190734863,13.649999618530273,0.058620715963429416,0.061855708619006855,15:30:00
2024-12-18,OSCR,Healthcare,13.8100004196167,13.845999717712402,13.369999885559082,0.03186100801507648,0.034378148335825885,15:30:00
2024-12-27,OSCR,Healthcare,14.300000190734863,13.720000267028809,13.789999961853027,0.03566435119436369,-0.0051020184738945215,15:30:00
2024-12-31,OSCR,Healthcare,13.729999542236328,13.481900215148926,13.4399995803833,0.021121629389784558,0.003107917585574724,15:30:00
2025-01-06,OSCR,Healthcare,15.234999656677246,15.0,14.710000038146973,0.03446010045035839,0.019333330790201823,15:30:00
2025-01-17,OSCR,Healthcare,15.210000038146973,15.289999961853027,15.904999732971191,-0.04569360243794518,-0.04022235269146665,15:30:00
2025-01-21,OSCR,Healthcare,16.09000015258789,15.449999809265137,15.65999984741211,0.026724692423736283,-0.013592235646568664,15:30:00
2025-01-28,OSCR,Healthcare,16.510000228881836,16.565000534057617,16.270000457763672,0.014536630393155264,0.017808636690800315,15:30:00
2025-02-10,OSCR,Healthcare,14.890000343322754,14.569999694824219,14.734999656677246,0.010409716794601422,-0.011324637289569827,15:30:00
2025-02-14,OSCR,Healthcare,13.5600004196167,13.359999656677246,13.460000038146973,0.007374659172212125,-0.007485058685592629,15:30:00
2025-02-18,OSCR,Healthcare,15.119999885559082,15.920000076293945,15.880000114440918,-0.05026456578268247,0.0025125604058627007,15:30:00
2025-02-19,OSCR,Healthcare,16.149999618530273,15.670000076293945,16.0,0.009287902295562043,-0.021059344103341048,15:30:00
2025-02-20,OSCR,Healthcare,16.75,16.135000228881836,16.06999969482422,0.04059703314482276,0.004028542493681871,15:30:00
2025-02-21,OSCR,Healthcare,16.59000015258789,15.789999961853027,14.800000190734863,0.10789631979441565,0.0626978957257694,15:30:00
2025-02-26,OSCR,Healthcare,15.789999961853027,15.729999542236328,15.677499771118164,0.007124774604601132,0.0033375570658599136,15:30:00
2025-02-27,OSCR,Healthcare,15.75,15.484999656677246,14.805000305175781,0.05999998062375992,0.04391342373767791,15:30:00
2025-03-03,OSCR,Healthcare,14.779999732971191,14.57129955291748,15.09000015258789,-0.020974318350300843,-0.035597415164425425,15:30:00
2025-03-12,OSCR,Healthcare,14.920000076293945,14.029999732971191,14.194999694824219,0.04859251861678362,-0.011760510690906808,14:30:00
2025-04-08,OSCR,Healthcare,13.5,12.649999618530273,11.720000267028809,0.1318518320719401,0.07351773751353803,14:30:00
2025-04-14,OSCR,Healthcare,12.8100004196167,12.5,12.420000076293945,0.03044499067506069,0.006399993896484375,14:30:00
2025-04-23,OSCR,Healthcare,12.0,12.364999771118164,12.010000228881836,-0.0008333524068196615,0.028710032252934333,14:30:00
2025-04-28,OSCR,Healthcare,12.399999618530273,12.479999542236328,12.59000015258789,-0.015322624185704391,-0.008814151793778926,14:30:00
2025-04-29,OSCR,Healthcare,13.050000190734863,12.845000267028809,13.140000343322754,-0.006896563315898511,-0.02296614014490652,14:30:00
2025-05-01,OSCR,Healthcare,13.15999984741211,13.100000381469727,13.03499984741211,0.009498480353294307,0.004961872684336868,14:30:00
2025-05-08,OSCR,Healthcare,17.56999969482422,17.700000762939453,17.079999923706055,0.027888433672682903,0.035028294492029974,14:30:00
2025-05-12,OSCR,Healthcare,17.799999237060547,16.5,16.795000076293945,0.05646062942936198,-0.017878792502663353,14:30:00
2025-05-29,OSCR,Healthcare,14.180000305175781,13.949999809265137,13.797300338745117,0.026988713553904253,0.010946198753250268,14:30:00
2025-06-02,OSCR,Healthcare,13.949999809265137,13.664999961853027,14.265000343322754,-0.022580683753730523,-0.04390782167176561,14:30:00
2025-06-03,OSCR,Healthcare,14.744999885559082,14.755000114440918,14.265000343322754,0.03255337714220186,0.03320906589750512,14:30:00
2025-06-05,OSCR,Healthcare,14.404999732971191,15.630000114440918,15.649999618530273,-0.08642831715639934,-0.001279558793533051,14:30:00
2025-06-09,OSCR,Healthcare,15.5,14.960000038146973,14.760000228881836,0.047741920717300906,0.013368971173472657,14:30:00
2025-06-11,OSCR,Healthcare,14.899999618530273,14.53499984741211,14.149999618530273,0.05033557175848972,0.02648780412270754,14:30:00
2025-06-17,OSCR,Healthcare,15.880000114440918,16.25,16.110000610351562,-0.014483658328282202,0.008615347055288462,14:30:00
2025-06-20,OSCR,Healthcare,21.549999237060547,22.06999969482422,21.229999542236328,0.014849174299454277,0.03806072334404629,14:30:00
2025-07-01,OSCR,Healthcare,21.549999237060547,21.610000610351562,20.459999084472656,0.050580055275053847,0.05321617276253272,14:30:00
2025-07-03,OSCR,Healthcare,17.360000610351562,16.385000228881836,16.454999923706055,0.05213137412598169,-0.004272181498101556,14:30:00
2025-07-08,OSCR,Healthcare,17.010000228881836,16.7549991607666,16.565000534057617,0.026161063423658232,0.011339817142688013,14:30:00
2025-07-09,OSCR,Healthcare,16.71500015258789,16.65999984741211,16.098100662231445,0.036906938960508125,0.03372744239658244,14:30:00
2025-07-18,OSCR,Healthcare,13.9399995803833,13.362000465393066,13.423100471496582,0.03708028152411937,-0.004572669059678727,14:30:00
2025-07-21,OSCR,Healthcare,13.550000190734863,14.225000381469727,13.604999542236328,-0.0040589926735995156,0.04358529508660301,14:30:00
2025-07-25,OSCR,Healthcare,14.279999732971191,14.234999656677246,14.447199821472168,-0.011708689889883338,-0.014906931500724316,14:30:00
2025-07-31,OSCR,Healthcare,14.199999809265137,14.414999961853027,14.0649995803833,0.009507058499659398,0.024280290141931747,14:30:00
2025-08-07,OSCR,Healthcare,14.470000267028809,14.734999656677246,15.149999618530273,-0.04699373455098714,-0.028164232882419364,14:30:00
2025-08-13,OSCR,Healthcare,15.140000343322754,15.175000190734863,14.949999809265137,0.01254957263864355,0.014827043073587646,14:30:00
2025-08-15,OSCR,Healthcare,15.210000038146973,15.494999885559082,15.630000114440918,-0.027613417175580343,-0.008712502735005017,14:30:00
2025-09-05,OSCR,Healthcare,18.790000915527344,18.325000762939453,19.440000534057617,-0.03459284655984973,-0.06084582399435112,14:30:00
2025-09-24,OSCR,Healthcare,17.959999084472656,17.80500030517578,18.440000534057617,-0.026726139980705617,-0.03566415153035668,14:30:00
2025-09-29,OSCR,Healthcare,18.700000762939453,18.389999389648438,19.1299991607666,-0.022994565790571495,-0.04023924935716437,14:30:00
2025-09-30,OSCR,Healthcare,19.5,19.479999542236328,18.940000534057617,0.028717921330378607,0.027720688956274914,14:30:00
2025-10-07,OSCR,Healthcare,23.549999237060547,23.447399139404297,22.469999313354492,0.045859870857509956,0.041684786454939685,14:30:00
2025-10-08,OSCR,Healthcare,22.780000686645508,21.424999237060547,21.790000915527344,0.043459163357204775,-0.017036251643613786,14:30:00
2025-10-10,OSCR,Healthcare,20.969999313354492,20.44499969482422,18.760000228881836,0.10538861024498197,0.08241621379769211,14:30:00
2025-10-20,OSCR,Healthcare,19.59000015258789,20.135000228881836,20.18000030517578,-0.030117414394708417,-0.0022349180919996603,14:30:00
2025-10-27,OSCR,Healthcare,19.6200008392334,19.434999465942383,19.65999984741211,-0.002038685344942819,-0.011577071656935934,14:30:00
2025-10-28,OSCR,Healthcare,19.809999465942383,19.834999084472656,19.540000915527344,0.013629407253605645,0.014872608145278141,14:30:00
2025-11-06,OSCR,Healthcare,18.6299991607666,18.030000686645508,16.540000915527344,0.11218455928010128,0.08264002852877203,15:30:00
2025-11-17,OSCR,Healthcare,14.149999618530273,14.5600004196167,14.25,-0.007067164958702194,0.02129123699742724,15:30:00
2025-11-20,OSCR,Healthcare,14.289999961853027,13.954999923706055,13.03499984741211,0.08782366114703462,0.06592619715684092,15:30:00
2025-11-24,OSCR,Healthcare,16.25,16.729999542236328,16.479000091552734,-0.014092313326322116,0.015002956219450215,15:30:00
2025-12-05,OSCR,Healthcare,17.290000915527344,17.174999237060547,16.764999389648438,0.03036445911390478,0.023871899017462762,15:30:00
2025-12-08,OSCR,Healthcare,17.020000457763672,16.713899612426758,16.719999313354492,0.01762638873915742,-0.00036494780207960907,15:30:00
2025-12-18,OSCR,Healthcare,15.5,15.420000076293945,14.8100004196167,0.04451610196021295,0.039558991806688364,15:30:00
2026-01-02,OSCR,Healthcare,14.449999809265137,14.760000228881836,14.979999542236328,-0.03667818269667817,-0.01490510229966023,15:30:00
2026-01-05,OSCR,Healthcare,15.649999618530273,16.290000915527344,16.579999923706055,-0.059424941076332095,-0.017802270833655324,15:30:00
2026-01-08,OSCR,Healthcare,17.440000534057617,17.524999618530273,16.905000686645508,0.030676595815885305,0.03537797120572842,15:30:00
2026-01-13,OSCR,Healthcare,17.895000457763672,17.510000228881836,17.3700008392334,0.02933778178823709,0.00799539622035617,15:30:00
2024-01-18,PANW,Technology,168.2050018310547,168.2093505859375,167.94500732421875,0.001545700211085734,0.0015715134788758254,15:30:00
2024-01-19,PANW,Technology,169.76499938964844,168.18499755859375,168.8699951171875,0.005272018824131725,-0.004072881461113109,15:30:00
2024-01-24,PANW,Technology,173.91000366210938,172.9425048828125,170.09750366210938,0.021922258177898297,0.016450560968981714,15:30:00
2024-01-25,PANW,Technology,172.22999572753906,169.86000061035156,170.08999633789062,0.012425242075914758,-0.0013540311239410544,15:30:00
2024-02-22,PANW,Technology,135.58999633789062,135.84500122070312,133.90499877929688,0.01242715247513343,0.014280999845216157,15:30:00
2024-02-23,PANW,Technology,138.47500610351562,139.51104736328125,141.07000732421875,-0.018739852726659262,-0.011174455287960313,15:30:00
2024-02-26,PANW,Technology,144.05499267578125,150.06500244140625,151.375,-0.05081397866364545,-0.008729534117092,15:30:00
2024-02-27,PANW,Technology,157.5625,157.91995239257812,157.35000610351562,0.001348632425128917,0.0036090834655626842,15:30:00
2024-03-06,PANW,Technology,148.25,140.4774932861328,139.43499755859375,0.059460387463111296,0.0074210872016035045,15:30:00
2024-03-14,PANW,Technology,146.17999267578125,143.531005859375,143.7949981689453,0.01631546467597462,-0.0018392702537663526,14:30:00
2024-03-21,PANW,Technology,142.00999450683594,141.65499877929688,143.81500244140625,-0.012710428873958056,-0.015248340550796456,14:30:00
2024-04-04,PANW,Technology,135.7899932861328,135.16000366210938,132.51499938964844,0.024118079817438395,0.01956943031070985,14:30:00
2024-04-09,PANW,Technology,135.48500061035156,138.03500366210938,139.55999755859375,-0.03007710764944147,-0.011047878118055833,14:30:00
2024-04-17,PANW,Technology,139.0,138.94000244140625,138.6649932861328,0.002410120243648831,0.0019793374869804996,14:30:00
2024-06-03,PANW,Technology,148.0,146.7949981689453,147.30999755859375,0.0046621786581503375,-0.0035082897651303375,14:30:00
2024-06-05,PANW,Technology,147.83999633789062,146.0,147.7050018310547,0.0009131122171256379,-0.011678094733251284,14:30:00
2024-06-20,PANW,Technology,159.7899932861328,155.42750549316406,155.52999877929688,0.026659957981271385,-0.000659428238313458,14:30:00
2024-07-19,PANW,Technology,165.97950744628906,163.76499938964844,165.51499938964844,0.0027985867881367204,-0.010686044066328237,14:30:00
2024-07-25,PANW,Technology,163.5,160.89500427246094,159.97500610351562,0.02155959569715214,0.005718003322137833,14:30:00
2024-07-26,PANW,Technology,161.5050048828125,162.5167999267578,163.4949951171875,-0.01232153911155218,-0.006019040436868897,14:30:00
2024-07-30,PANW,Technology,162.6199951171875,162.6425018310547,158.68499755859375,0.024197501394327955,0.024332534410788916,14:30:00
2024-08-07,PANW,Technology,155.5749969482422,156.02499389648438,152.10499572753906,0.022304363096709877,0.025124168064675947,14:30:00
2024-08-14,PANW,Technology,168.75250244140625,169.60000610351562,169.96499633789062,-0.007185042467179849,-0.0021520649837254583,14:30:00
2024-09-09,PANW,Technology,168.8249969482422,169.8300018310547,172.0749969482422,-0.01925070373906996,-0.01321907256069396,14:30:00
2024-09-10,PANW,Technology,173.75,172.15499877929688,173.7449951171875,2.88050809352518e-05,-0.009235841823733531,14:30:00
2024-09-19,PANW,Technology,168.94000244140625,168.98500061035156,166.81500244140625,0.012578430030134617,0.012841365571545195,14:30:00
2024-11-25,PANW,Technology,193.9857940673828,195.0,193.19500732421875,0.004076518834618246,0.009256372696314102,15:30:00
2024-12-02,PANW,Technology,195.2050018310547,194.03500366210938,195.11000061035156,0.00048667411086805197,-0.00554022175356657,15:30:00
2024-12-19,PANW,Technology,194.44000244140625,189.52999877929688,189.36000061035156,0.0261263205475711,0.0008969459718261871,15:30:00
2024-12-31,PANW,Technology,185.3800048828125,183.44000244140625,181.97000122070312,0.018394668099534252,0.008013525954747342,15:30:00
2025-01-02,PANW,Technology,184.5,182.41000366210938,180.7899932861328,0.02010843747353489,0.008881148749809904,15:30:00
2025-01-16,PANW,Technology,174.75,175.2949981689453,177.1699981689453,-0.01384834431442239,-0.010696254996351453,15:30:00
2025-01-22,PANW,Technology,185.33999633789062,186.3800048828125,187.75,-0.01300314939963489,-0.0073505477052052464,15:30:00
2025-02-26,PANW,Technology,189.460693359375,190.89999389648438,189.5,-0.00020746593886068984,0.007333650818467404,15:30:00
2025-02-27,PANW,Technology,191.3800048828125,191.17999267578125,187.52000427246094,0.02016929936183852,0.019144202027077287,15:30:00
2025-03-03,PANW,Technology,191.6999969482422,191.031005859375,183.64999389648438,0.0419927135102212,0.038637769453635507,15:30:00
2025-03-12,PANW,Technology,183.63999938964844,181.11000061035156,179.44000244140625,0.02287081769876621,0.009220905324484118,14:30:00
2025-03-17,PANW,Technology,183.5,183.07000732421875,184.99000549316406,-0.008119920943673364,-0.010487781133612876,14:30:00
