Ticker,Pool,Threshold,Events,Win Rate,Avg Return,Avg Intraday DD
SMR,Asset,-0.02,98,0.5714285714285714,0.014891686164730059,-0.04561071905476817
UPST,Toxic,-0.02,239,0.5439330543933054,0.013237572711431979,-0.04033303644200365
BROS,Asset,-0.02,77,0.6363636363636364,0.011928758957908979,-0.031001822983010283
CEG,Asset,-0.02,40,0.6,0.01180938319401419,-0.023483037131299907
KOSS,Toxic,-0.02,410,0.5902439024390244,0.011605709999491851,-0.029115579515718193
LTBR,Asset,-0.02,270,0.5481481481481482,0.011461903354764866,-0.03990149228450071
PLTR,Asset,-0.02,156,0.6153846153846154,0.01105817772440373,-0.027702094982225152
OKLO,Asset,-0.02,77,0.5844155844155844,0.010735738674278567,-0.05137550413934088
RENT,Toxic,-0.02,132,0.5151515151515151,0.010670340799424846,-0.04962146961292774
LEU,Asset,-0.02,276,0.5978260869565217,0.009883828277137786,-0.037599082838490124
EOSE,Asset,-0.02,194,0.5360824742268041,0.009534873069399931,-0.050451230546511225
MARA,Toxic,-0.02,579,0.5302245250431779,0.009449467546723269,-0.0458031148147108
NET,Asset,-0.02,172,0.5872093023255814,0.009139684220105982,-0.03243121232170549
UBER,Asset,-0.02,122,0.6065573770491803,0.008788992466713717,-0.02443394024837195
DUOL,Asset,-0.02,74,0.6081081081081081,0.008778775836025765,-0.03351711693621341
BZFD,Toxic,-0.02,165,0.6121212121212121,0.00872185528333197,-0.0412039389057537
SOUN,Asset,-0.02,149,0.48322147651006714,0.008640546583358392,-0.050569955200101734
ACHR,Asset,-0.02,117,0.48717948717948717,0.008575470468547203,-0.03766214048307061
WWR,Asset,-0.02,312,0.4775641025641026,0.008476353264632506,-0.04377595780640729
DDOG,Asset,-0.02,163,0.6134969325153374,0.00838767041926517,-0.02525613766827787
QBTS,Asset,-0.02,131,0.5114503816793893,0.008304442609664883,-0.050589972294058226
LCID,Toxic,-0.02,148,0.5337837837837838,0.00765013326449617,-0.03586879462077736
RIOT,Toxic,-0.02,493,0.5476673427991886,0.007636287240398482,-0.042039862980695626
CRWD,Asset,-0.02,147,0.5510204081632653,0.0075057428374273715,-0.027499273242314257
HOOD,Asset,-0.02,134,0.5223880597014925,0.006973720803724193,-0.033849108475838566
VST,Asset,-0.02,66,0.6212121212121212,0.006834657194443509,-0.030901630768474315
AMZN,Asset,-0.02,97,0.5463917525773195,0.006731532519625919,-0.016608952432280215
SPOT,Asset,-0.02,119,0.5882352941176471,0.0066799194056398736,-0.025081594628163038
HIMS,Asset,-0.02,148,0.5405405405405406,0.00665653727764782,-0.0368610865591499
BBBY,Toxic,-0.02,248,0.5725806451612904,0.006589805608602586,-0.04142878626264111
UUUU,Asset,-0.02,182,0.5054945054945055,0.006540936036666489,-0.036701849447858835
IREN,Asset,-0.02,198,0.5252525252525253,0.006498074470060087,-0.047250231542829334
SHOP,Asset,-0.02,212,0.5235849056603774,0.006413028882810753,-0.028196673521175747
PTON,Toxic,-0.02,199,0.49246231155778897,0.005935812011724922,-0.03564212043867826
GLW,Asset,-0.02,77,0.5194805194805194,0.0054018061859174805,-0.020382646258403175
DOCN,Asset,-0.02,122,0.5163934426229508,0.005385663288731831,-0.032896655895570975
CVNA,Toxic,-0.02,265,0.5471698113207547,0.00501529438500431,-0.047470871844088665
U,Asset,-0.02,170,0.5352941176470588,0.004848535142467244,-0.033131601959884
ABNB,Asset,-0.02,97,0.5670103092783505,0.004839590902167806,-0.02259454838192051
LUMN,Asset,-0.02,135,0.4962962962962963,0.004324995232092793,-0.04033930865908115
TTD,Asset,-0.02,189,0.544973544973545,0.004103199197603783,-0.030002875692589578
ANET,Asset,-0.02,132,0.5454545454545454,0.004045784592862103,-0.023909266195801717
BYND,Toxic,-0.02,172,0.5116279069767442,0.004041288122946373,-0.03829749377862465
IONQ,Asset,-0.02,167,0.5089820359281437,0.003939057566389102,-0.03991958889503991
OSCR,Asset,-0.02,113,0.5309734513274337,0.003908339997295301,-0.03601226016498161
V,Asset,-0.02,60,0.6,0.00378652679400199,-0.017382072150796898
POWI,Asset,-0.02,123,0.5447154471544715,0.003760552197956427,-0.022595945077494035
GOOG,Asset,-0.02,72,0.5277777777777778,0.003760474595637205,-0.013315957780457521
NLR,Asset,-0.02,41,0.5609756097560976,0.0037298308897893585,-0.013887710342067415
NVDA,Asset,-0.02,184,0.5217391304347826,0.003706654488704297,-0.0232574426929327
KTOS,Asset,-0.02,116,0.5517241379310345,0.003523884823152302,-0.036561560603718755
MCD,Asset,-0.02,36,0.5833333333333334,0.003417622346600521,-0.017271512826519383
BB,Toxic,-0.02,134,0.5373134328358209,0.003360890714024338,-0.03275585316908641
FI,Asset,-0.02,58,0.5862068965517241,0.002827436632909516,-0.02195027423958062
SNOW,Asset,-0.02,131,0.48091603053435117,0.002313427921825368,-0.028787089864468214
TSM,Asset,-0.02,155,0.49032258064516127,0.0022963417235629226,-0.013512546350488217
MSFT,Asset,-0.02,63,0.4444444444444444,0.0022732157913993144,-0.015466205835229964
MRVL,Asset,-0.02,200,0.535,0.0022444912572585174,-0.023163200207185347
MP,Asset,-0.02,126,0.5238095238095238,0.0022407955845690332,-0.03409060799789723
TSLA,Asset,-0.02,259,0.525096525096525,0.0021425067901083106,-0.026975331425394503
SOFI,Asset,-0.02,146,0.5205479452054794,0.002105588115738528,-0.03268763992861191
BE,Asset,-0.02,249,0.5100401606425703,0.0019975247997609156,-0.04386171440235052
CLOV,Toxic,-0.02,125,0.48,0.001961154262462169,-0.03937099687111744
CCJ,Asset,-0.02,127,0.5433070866141733,0.001837380113688551,-0.027469013129221783
UNH,Asset,-0.02,57,0.543859649122807,0.0017805132815951062,-0.024070044878741488
GRAB,Asset,-0.02,119,0.5378151260504201,0.0017016435464955347,-0.03659104723425058
GME,Toxic,-0.02,215,0.5395348837209303,0.0016284063773530097,-0.048252186262687735
MGK,Asset,-0.02,41,0.4634146341463415,0.0015192871341468284,-0.01380345188833146
RXRX,Asset,-0.02,149,0.4966442953020134,0.0012097483474332405,-0.03973248919907957
STX,Asset,-0.02,125,0.552,0.0010500025272914247,-0.02536743674689132
NVO,Asset,-0.02,179,0.5139664804469274,0.001015773165161741,-0.011550035544792803
REAL,Toxic,-0.02,198,0.46464646464646464,0.0008941918031821571,-0.04632965390963189
MU,Asset,-0.02,227,0.5198237885462555,0.0008409377543866698,-0.02317596931075103
CIFR,Asset,-0.02,226,0.4646017699115044,0.0008101103497549244,-0.053144079911416196
AFRM,Toxic,-0.02,198,0.5303030303030303,0.000478329238831365,-0.042490941842459766
PANW,Asset,-0.02,96,0.5,0.00046582219294282503,-0.025079795502669366
AMD,Asset,-0.02,213,0.5023474178403756,0.00024404313663572804,-0.027665745211189374
VOO,Asset,-0.02,28,0.4642857142857143,5.259819561734703e-05,-0.01568559134232856
DNA,Toxic,-0.02,168,0.44642857142857145,4.390670427438845e-05,-0.04914175272016265
LRCX,Asset,-0.02,158,0.5063291139240507,-0.00014682288255879976,-0.02157834661298629
NVTS,Asset,-0.02,136,0.47794117647058826,-0.0006366853296200017,-0.03870204764486228
ORCL,Asset,-0.02,70,0.4142857142857143,-0.0012384995199092388,-0.022411600844016503
GLD,Asset,-0.02,23,0.34782608695652173,-0.0013240408996025431,-0.008965962586291674
SIVR,Asset,-0.02,130,0.5,-0.001761625765621635,-0.014207213583280765
APP,Asset,-0.02,125,0.472,-0.0020314879045586235,-0.035631449899973335
ADBE,Asset,-0.02,87,0.39080459770114945,-0.0024766873596359126,-0.0232578103123296
PSNY,Toxic,-0.02,97,0.4639175257731959,-0.002567971242234338,-0.04497031759698966
BRK-B,Asset,-0.02,28,0.4642857142857143,-0.0027835091740590124,-0.017671492388490757
ON,Asset,-0.02,215,0.44651162790697674,-0.00322278011997068,-0.02600848776476152
AMC,Toxic,-0.02,224,0.42410714285714285,-0.00329452400723412,-0.053805431437157394
REMX,Asset,-0.02,150,0.38666666666666666,-0.0035574137709141656,-0.018522882291239634
OPEN,Toxic,-0.02,224,0.4330357142857143,-0.0037315961664414247,-0.04751874000550676
QCOM,Asset,-0.02,125,0.488,-0.0037620331598477133,-0.021490967582759746
IBM,Asset,-0.02,50,0.36,-0.004564126635758132,-0.02055283859212883
BIRD,Toxic,-0.02,95,0.37894736842105264,-0.015246134243470197,-0.0539711218719917
TMDX,Asset,-0.03,55,0.7090909090909091,0.04002474863101549,-0.03893192244940434
ABAT,Asset,-0.03,246,0.6219512195121951,0.03741950957985003,-0.04866013878455505
UAMY,Asset,-0.03,449,0.623608017817372,0.03593665723258625,-0.032912165640236815
CELH,Asset,-0.03,130,0.7076923076923077,0.031257021788949305,-0.030357146545173398
SMR,Asset,-0.03,55,0.6363636363636364,0.027654589096201544,-0.045552238944790414
FUBO,Asset,-0.03,182,0.5879120879120879,0.02694666009766489,-0.03766490957544661
ONDS,Asset,-0.03,101,0.5742574257425742,0.020723640151940514,-0.04392457331972388
LTBR,Asset,-0.03,143,0.5804195804195804,0.017800848823650888,-0.043455892236837004
PLTR,Asset,-0.03,69,0.6811594202898551,0.017788684790004564,-0.029622424723391133
UPST,Toxic,-0.03,130,0.5846153846153846,0.017551339452491016,-0.03952265616240447
HOOD,Asset,-0.03,76,0.5921052631578947,0.016652853448379933,-0.03488764278324554
BROS,Asset,-0.03,36,0.6944444444444444,0.015650671838649308,-0.03700594781744129
BYND,Toxic,-0.03,84,0.5476190476190477,0.014808339024646061,-0.038572730063251626
U,Asset,-0.03,80,0.6125,0.014718913058342725,-0.03247812674638633
CRWD,Asset,-0.03,68,0.5882352941176471,0.014367264991513575,-0.032873278903476875
LEU,Asset,-0.03,163,0.6134969325153374,0.014212269858417746,-0.04210073280935049
POWI,Asset,-0.03,46,0.6086956521739131,0.013924178391728922,-0.024899135965561172
SOUN,Asset,-0.03,95,0.5263157894736842,0.013567288880905774,-0.05382382324033509
QBTS,Asset,-0.03,82,0.5365853658536586,0.013349052235684708,-0.05278509739820829
ACHR,Asset,-0.03,67,0.4925373134328358,0.012780785009087735,-0.043413428719172815
DDOG,Asset,-0.03,75,0.6266666666666667,0.012571462361245627,-0.026614698664302456
NET,Asset,-0.03,92,0.6086956521739131,0.01255964024672928,-0.03399880455665598
RENT,Toxic,-0.03,60,0.5333333333333333,0.012477456020083674,-0.061744074840787366
RIOT,Toxic,-0.03,304,0.5888157894736842,0.012275806776987527,-0.04339052133576724
HIMS,Asset,-0.03,73,0.6027397260273972,0.012120559011492948,-0.04165449570634944
MARA,Toxic,-0.03,355,0.543661971830986,0.012045423865569234,-0.048414024198266827
CLOV,Toxic,-0.03,63,0.5396825396825397,0.012026354668280066,-0.03944444878321229
CEG,Asset,-0.03,19,0.5789473684210527,0.011729466658281295,-0.028625416273256262
KOSS,Toxic,-0.03,220,0.6181818181818182,0.011554620931442034,-0.03468881396802936
EOSE,Asset,-0.03,110,0.5272727272727272,0.011175307327030795,-0.05549621668970017
IONQ,Asset,-0.03,101,0.5742574257425742,0.011060909037050154,-0.041776730335051686
PTON,Toxic,-0.03,82,0.5,0.010864985195986573,-0.03923880410351209
BZFD,Toxic,-0.03,95,0.6526315789473685,0.010825353162035846,-0.04547787585964782
SPOT,Asset,-0.03,63,0.5873015873015873,0.01077291514479043,-0.027642051421208867
AMZN,Asset,-0.03,48,0.5833333333333334,0.010674461933050461,-0.016471009794136297
LCID,Toxic,-0.03,79,0.5316455696202531,0.01059633311398245,-0.04071114167598852
UUUU,Asset,-0.03,81,0.49382716049382713,0.009843372695409773,-0.03896680891143619
GLW,Asset,-0.03,33,0.6060606060606061,0.009270753429431153,-0.024213246836057405
WWR,Asset,-0.03,167,0.47305389221556887,0.009011716701163866,-0.05455880182708979
SHOP,Asset,-0.03,104,0.5288461538461539,0.008663973622882789,-0.03157303541102721
MP,Asset,-0.03,57,0.5964912280701754,0.008529264362943819,-0.0367582146834618
OSCR,Asset,-0.03,57,0.5614035087719298,0.008466987102904352,-0.04067603059038241
NVDA,Asset,-0.03,79,0.4936708860759494,0.008298865538370849,-0.027311677044502995
ANET,Asset,-0.03,77,0.5584415584415584,0.008209429308454228,-0.025395675518159556
BBBY,Toxic,-0.03,134,0.5895522388059702,0.008109497500956964,-0.048289695738798
SNOW,Asset,-0.03,55,0.509090909090909,0.007580742446070035,-0.0320666684132371
MGK,Asset,-0.03,17,0.47058823529411764,0.007531084045129701,-0.011858970701121246
TTD,Asset,-0.03,91,0.5604395604395604,0.007310078254467566,-0.03382286490177428
V,Asset,-0.03,27,0.6296296296296297,0.00713281401627772,-0.019768843302959898
UBER,Asset,-0.03,63,0.5714285714285714,0.0070460030424957356,-0.031080342644066332
OKLO,Asset,-0.03,55,0.5636363636363636,0.006869758607332727,-0.05841780157033171
IREN,Asset,-0.03,124,0.532258064516129,0.006724923396686795,-0.048221431005747266
NLR,Asset,-0.03,17,0.5294117647058824,0.00637683353293979,-0.01893709858330081
VST,Asset,-0.03,35,0.6,0.0062524634749693865,-0.037861053738930124
STX,Asset,-0.03,65,0.5846153846153846,0.005917433185845804,-0.026432201434175073
DNA,Toxic,-0.03,92,0.4891304347826087,0.005545517521064044,-0.050451613780013234
DOCN,Asset,-0.03,68,0.47058823529411764,0.004770700385447362,-0.03561600709544785
BE,Asset,-0.03,143,0.5384615384615384,0.0044137263322731116,-0.04955575071937894
CCJ,Asset,-0.03,54,0.5925925925925926,0.0043867333418361205,-0.030330986754449292
TSLA,Asset,-0.03,140,0.5357142857142857,0.004298933407198442,-0.030338059143807466
REAL,Toxic,-0.03,107,0.48598130841121495,0.0034963297260226706,-0.050378119772139976
MRVL,Asset,-0.03,86,0.5348837209302325,0.0034773715154815888,-0.027035926519992343
ORCL,Asset,-0.03,40,0.475,0.0034592088576998873,-0.023483382098879596
TSM,Asset,-0.03,55,0.4909090909090909,0.003363845172359896,-0.015464902992168877
ABNB,Asset,-0.03,44,0.5681818181818182,0.0032895236683692995,-0.028425701393477686
FI,Asset,-0.03,30,0.6333333333333333,0.003183136482596543,-0.025112014259889192
OPEN,Toxic,-0.03,122,0.48360655737704916,0.002764181743576076,-0.05077384483549421
AFRM,Toxic,-0.03,119,0.5462184873949579,0.0026085156080906803,-0.047625040548768115
NVTS,Asset,-0.03,72,0.4861111111111111,0.002558429074039694,-0.04061398957564262
GOOG,Asset,-0.03,35,0.45714285714285713,0.002035888281521115,-0.014178061900984596
CIFR,Asset,-0.03,131,0.5038167938931297,0.002029894859727973,-0.05711912985291404
APP,Asset,-0.03,65,0.5230769230769231,0.0010091503057712739,-0.04016240936933423
AMD,Asset,-0.03,95,0.4842105263157895,0.0009986327301903836,-0.031976912256951734
NVO,Asset,-0.03,55,0.509090909090909,0.0009676138064827362,-0.013897954011860674
MSFT,Asset,-0.03,25,0.48,0.0005984819386589052,-0.017134181804389147
BB,Toxic,-0.03,69,0.4782608695652174,0.0005200574088477587,-0.041717139178966384
CVNA,Toxic,-0.03,146,0.4931506849315068,0.0004828136277178329,-0.05444024675921389
LRCX,Asset,-0.03,73,0.4794520547945205,-0.0002932213348779213,-0.025800932633082488
VOO,Asset,-0.03,13,0.46153846153846156,-0.0003206867499931654,-0.016084129264284763
GME,Toxic,-0.03,143,0.5244755244755245,-0.0003385562382209488,-0.05535712988988575
DUOL,Asset,-0.03,35,0.4857142857142857,-0.0006897063230195232,-0.040961503292711865
MCD,Asset,-0.03,16,0.375,-0.0009476267353033959,-0.02661925165488722
PSNY,Toxic,-0.03,50,0.46,-0.0012271992552878664,-0.05017994224547812
PANW,Asset,-0.03,41,0.4878048780487805,-0.0013271181763334758,-0.028614742405897852
RXRX,Asset,-0.03,73,0.4657534246575342,-0.0013774613643163674,-0.04320911056072643
UNH,Asset,-0.03,28,0.5357142857142857,-0.0016113975244989606,-0.032101545317470274
KTOS,Asset,-0.03,55,0.4909090909090909,-0.001774241897917877,-0.04922740200348852
SOFI,Asset,-0.03,82,0.5,-0.0017972144510348597,-0.04033734013922864
IBM,Asset,-0.03,35,0.34285714285714286,-0.002082980955130156,-0.02040233451338306
MU,Asset,-0.03,109,0.4954128440366973,-0.002243396266619002,-0.026083941279876673
REMX,Asset,-0.03,50,0.46,-0.003120444660712794,-0.02213488136229983
AMC,Toxic,-0.03,140,0.39285714285714285,-0.003575798583712107,-0.060156904180651304
BRK-B,Asset,-0.03,12,0.4166666666666667,-0.004255176278994234,-0.02189468753025468
ON,Asset,-0.03,95,0.4631578947368421,-0.004553024860127922,-0.030512293756230824
GRAB,Asset,-0.03,50,0.44,-0.0050769386810024155,-0.049301390671639495
GLD,Asset,-0.03,6,0.3333333333333333,-0.0056768147634931425,-0.016732847331901772
SIVR,Asset,-0.03,40,0.425,-0.005868041439374766,-0.018397191685605885
ADBE,Asset,-0.03,46,0.34782608695652173,-0.006618206346273717,-0.027332964446513047
LUMN,Asset,-0.03,66,0.4393939393939394,-0.008832325718977841,-0.0534733274842393
QCOM,Asset,-0.03,56,0.42857142857142855,-0.009001970608306419,-0.028057264153920403
BIRD,Toxic,-0.03,40,0.375,-0.02782760452502119,-0.07340847826850605
